"","Gene.name","ENSEMBLE ID","log2FoldChange","pvalue","padj"
"6801","ACSL1","ENSG00000151726",0.0217986034747383,0.5729096280619,0.897086501230783
"6802","SLC25A4","ENSG00000151729",0.000786921808592705,0.969634043699854,0.993116235592134
"6803","AMN1","ENSG00000151743",-0.0915368877595819,0.0823586119097968,0.420935284598767
"6804","BICD1","ENSG00000151746",0.024104055717861,0.653400306674766,0.923755504035103
"6805","SAV1","ENSG00000151748",0.060484009776987,0.286616900441933,0.724687606476574
"6806","CCDC122","ENSG00000151773",0.00440362920379955,0.898196998833421,0.979377214291087
"6807","SERP2","ENSG00000151778",0.0157035137669241,0.579987314274402,0.899972227195649
"6808","NBAS","ENSG00000151779",0.0280463809642347,0.512425948475467,0.876464834829429
"6809","GUF1","ENSG00000151806",-0.0704613609921098,0.229761419568839,0.666192033751654
"6810","SACS","ENSG00000151835",0.00287829608445686,0.74309337286966,0.948197007291572
"6811","CCDC175","ENSG00000151838",0.0117200940172849,0.474114394411843,0.855568662188729
"6812","PABPC3","ENSG00000151846",-0.0168813021169889,0.753243369961837,0.951115774095114
"6813","CENPJ","ENSG00000151849",-0.0218078224642099,0.613929177903688,0.910083772965407
"6814","FBXO4","ENSG00000151876",-0.135508399637351,0.0588667012672661,0.361409852383648
"6815","TMEM267","ENSG00000151881",0.0479559273183448,0.306009222603212,0.741589948544951
"6816","CCL28","ENSG00000151882",0.0410039002265334,0.436618577592385,0.834521995678548
"6817","PARP8","ENSG00000151883",-0.00209124552889428,0.954014023293694,0.991338032870303
"6818","CACUL1","ENSG00000151893",-0.00409733148618969,0.918196953335246,0.984761880625675
"6819","DST","ENSG00000151914",0.047738737449887,0.386650889078519,0.802713486913509
"6820","BEND6","ENSG00000151917",0.00179532472636298,0.935157222245614,0.988296047633329
"6821","TIAL1","ENSG00000151923",0.0174193460011927,0.704177623364079,0.937483863283959
"6822","BAG3","ENSG00000151929",-0.00816055770449599,0.772674139895667,0.957995823436635
"6823","SCHIP1","ENSG00000151967",0.0645120002253768,0.137967104738813,0.537583270137728
"6824","AP1S3","ENSG00000152056",-0.0148287257257376,0.603855601356485,0.907005813812567
"6825","RABGAP1L","ENSG00000152061",0.154401678536087,0.0425228339912119,0.307653948403775
"6826","MZT2B","ENSG00000152082",-0.0524014944510337,0.35106737325199,0.778325278806048
"6827","FAM168B","ENSG00000152102",-0.0747889802790796,0.184625713702088,0.609689805482707
"6828","PTPN14","ENSG00000152104",0.00603050561005803,0.56517330235716,0.895487349793314
"6829","SMPD4BP","ENSG00000152117",-0.0103887621193547,0.828294451437863,0.967938517502718
"6830","MGAT5","ENSG00000152127",-0.00594035521805099,0.897437083635089,0.979377214291087
"6831","TMEM163","ENSG00000152128",-0.0733661755686976,0.0167098714860082,0.180693758350381
"6832","GPATCH11","ENSG00000152133",0.0584837787964993,0.295074539322626,0.733022644048698
"6833","GEMIN6","ENSG00000152147",-0.29907487900876,3.77640295834325e-05,0.00223922579843608
"6834","TMEM178A","ENSG00000152154",1.40719796827145,4.45589052350447e-05,0.00251234052007696
"6835","OBI1","ENSG00000152193",-0.132220816401069,0.0333860419092988,0.271223613468414
"6836","CYSLTR2","ENSG00000152207",0.0440170438868765,0.388905219160752,0.804265645553892
"6837","ARL11","ENSG00000152213",0.0022059834455308,0.968629314224148,0.992849681078512
"6838","SETBP1","ENSG00000152217",0.0193349685689431,0.219474013379918,0.654246966966732
"6839","ARL14EP","ENSG00000152219",-0.0700129112276986,0.223388164334934,0.659053781059028
"6840","EPG5","ENSG00000152223",0.159656050754112,0.0367242354415102,0.285288682755219
"6841","PSTPIP2","ENSG00000152229",0.014128001194583,0.756910230474164,0.952823383743779
"6842","ATP5F1A","ENSG00000152234",-0.195211132171487,0.00233118371595586,0.0502815988344896
"6843","HAUS1","ENSG00000152240",-0.304615992216809,6.7438064949171e-06,0.00061185019663856
"6844","C18orf25","ENSG00000152242",0.164158409994207,0.021189104785383,0.208504424247593
"6845","SPC25","ENSG00000152253",-0.499852250235977,1.32972155923037e-08,3.12355014314095e-06
"6846","PDK1","ENSG00000152256",-0.0202502561687959,0.618330765873183,0.911453212209923
"6847","PDE3B","ENSG00000152270",0.0152704283033709,0.50598889323071,0.87314599713534
"6848","TGOLN2","ENSG00000152291",0.095545397114265,0.0975522294897555,0.456484209572184
"6849","UHMK1","ENSG00000152332",-0.0456068909318244,0.262193248089569,0.699864336138088
"6850","ATG10","ENSG00000152348",-0.011786368015471,0.665603387249345,0.926228069152428
"6851","POC5","ENSG00000152359",-0.126456835352617,0.0555642973886889,0.34904718324427
"6852","FAM151B","ENSG00000152380",-0.0139571398801152,0.63430777983519,0.917259765233415
"6853","TADA1","ENSG00000152382",-0.197345806405377,0.012208952140303,0.150218722773759
"6854","CWF19L2","ENSG00000152404",-0.0313407900337416,0.565270593192993,0.895487349793314
"6855","JMY","ENSG00000152409",0.0275009305516295,0.507076489014708,0.873802906378268
"6856","XRCC4","ENSG00000152422",-0.182392453571807,0.0138765209850145,0.162760449422043
"6857","ZNF547","ENSG00000152433",0.259736066378603,0.0100011797284166,0.133037216105899
"6858","ZNF773","ENSG00000152439",0.0311232323671824,0.176286970884489,0.598978074832256
"6859","ZNF776","ENSG00000152443",0.0569727922725458,0.31779874484291,0.753261562300513
"6860","ZNF256","ENSG00000152454",-0.00624538347501693,0.908802968560086,0.981949630298012
"6861","SUV39H2","ENSG00000152455",-0.182774211883717,0.0275390624417469,0.24341319822686
"6862","DCLRE1C","ENSG00000152457",0.0148855873611142,0.776157609988032,0.959329519567777
"6863","RPP38","ENSG00000152464",-0.0701986002388823,0.101707167266747,0.465686730189231
"6864","NMT2","ENSG00000152465",0.0144267301786639,0.59601116729552,0.905280480289674
"6865","ZSCAN1","ENSG00000152467",0.00161205617058425,0.859492892691529,0.973267174963347
"6866","ZNF837","ENSG00000152475",0.0101348236076765,0.819061289327032,0.96666277176401
"6867","USP12","ENSG00000152484",0.106344980822256,0.0947959136393874,0.452504950582278
"6868","CCDC50","ENSG00000152492",0.00136048637379085,0.889813487454021,0.978575473973591
"6869","ZFP36L2","ENSG00000152518",0.292012378031808,0.000439209027419091,0.0149210356481974
"6870","PAN3","ENSG00000152520",0.17580825497791,0.00310953255919209,0.0613846175597761
"6871","PFKM","ENSG00000152556",-0.0310377985210314,0.542988085324941,0.888084484618553
"6872","TMEM123","ENSG00000152558",-0.0273609331703973,0.617378912560302,0.911071884096933
"6873","IGSF10","ENSG00000152580",-0.00160745085758984,0.808705023272475,0.963945307977801
"6874","SPEF2","ENSG00000152582",0.530457269770097,0.00455056441634056,0.0808963949834774
"6875","MBNL1","ENSG00000152601",0.0535097926975158,0.320990085539006,0.757191674181781
"6876","NADK2","ENSG00000152620",0.0348177748969715,0.434657297073134,0.834027182456163
"6877","GPD1L","ENSG00000152642",0.0459218634768584,0.183231328821036,0.607927289231935
"6878","SLC30A6","ENSG00000152683",-0.0564799838962759,0.221275914758603,0.656635766252262
"6879","PELO","ENSG00000152684",0.0172518886720569,0.724953114339277,0.942116586681589
"6880","RASGRP3","ENSG00000152689",0.0531651552286827,0.0742232565212615,0.400411946809519
"6881","SAR1B","ENSG00000152700",0.00277097535068294,0.95480024075222,0.991362092064936
"6882","GPR180","ENSG00000152749",-0.22389101518736,0.0074241269182675,0.108848809716825
"6883","TCTEX1D1","ENSG00000152760",0.00921788332380642,0.545188969737075,0.888953988300869
"6884","ANKRD22","ENSG00000152766",-0.0269540608902586,0.295437098037521,0.733348345712742
"6885","FARP1","ENSG00000152767",-0.0400728531807882,0.419141417970782,0.822790555616843
"6886","IFIT5","ENSG00000152778",0.0417835723689865,0.42964016068327,0.830592846729964
"6887","PANK1","ENSG00000152782",-0.369329215473381,0.000516258779108681,0.0166916746911416
"6888","PRDM8","ENSG00000152784",0.064977968722079,0.149317224814518,0.556374160443148
"6889","HNRNPDL","ENSG00000152795",-0.0991630178463539,0.109020887079081,0.482412113900491
"6890","HHEX","ENSG00000152804",0.0833798764122583,0.155869605229851,0.566667123628615
"6891","UTRN","ENSG00000152818",0.0278259074084583,0.595497810319146,0.905269695980311
"6892","GGPS1","ENSG00000152904",-0.04159623002448,0.321540149246395,0.757347047478545
"6893","ZNF117","ENSG00000152926",0.0280232593834577,0.549503439246195,0.890385043815311
