,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
7998157,NPRL3,-0.053165225,9.394556395,-0.250012093,0.805018492,0.884426501,-6.257375411
7998174,LUC7L,-0.542623569,9.723224618,-3.730529438,0.001242747,0.034311576,-0.944007158
7998190,RGS11,0.189795419,6.65628464,1.875898095,0.074703794,0.219639048,-4.647118946
7998211,AXIN1,-0.012548201,8.740864243,-0.075104488,0.940845662,0.967520245,-6.286113196
7998222,MRPL28,-0.247048069,10.32499246,-2.066653523,0.051376298,0.180743063,-4.32818744
7998233,PGAP6,0.08818117,9.518729116,0.531792524,0.600476077,0.741175828,-6.146800589
7998249,NA,0.687438295,6.470981902,2.700613932,0.013424981,0.096679048,-3.139519926
7998251,METTL26,-0.171173275,9.459127068,-1.14232569,0.266234099,0.448736866,-5.648867063
7998265,NA,0.368938265,8.431394638,3.00036294,0.006839117,0.072430691,-2.524973049
7998267,JMJD8,-0.224972622,9.424573107,-1.058731627,0.301802835,0.483782448,-5.736729073
7998280,WDR24,0.041172656,8.034501317,0.452227428,0.655762821,0.780767169,-6.18596213
7998297,FBXL16,0.333658516,7.654391682,3.43876268,0.002475305,0.046997124,-1.586242934
7998307,CCDC78,0.163334474,7.239973941,1.765115624,0.092149813,0.246134471,-4.822406874
7998336,CIAO3,-0.083954926,7.467228181,-0.743700047,0.465335362,0.633501281,-6.012747644
7998351,NA,0.213483224,8.325972064,2.172877278,0.041435164,0.162716959,-4.141919553
7998367,RPUSD1,0.015254293,7.973322567,0.151408515,0.88110509,0.932733891,-6.277369997
7998374,GNG13,0.107651437,7.56080547,0.894796718,0.381083052,0.5589095,-5.891484771
7998381,LMF1,-0.168523719,9.455556732,-0.928414888,0.363789061,0.543409418,-5.861683898
7998392,NA,0.177257165,6.439876847,2.055542194,0.052531286,0.182630935,-4.347326322
7998399,NA,0.281676389,7.229259605,2.393694984,0.026141953,0.129355788,-3.736910562
7998405,SSTR5-AS1,0.403887149,7.887393761,3.591218481,0.001728445,0.039500358,-1.251946315
7998407,C1QTNF8,0.299802691,6.758063006,2.826821645,0.010131267,0.085529612,-2.884059114
7998414,NA,0.240195178,7.686417237,2.090973222,0.048927554,0.1764285,-4.286065494
7998427,TPSG1,0.319609783,7.846846695,2.936994179,0.007900168,0.0771187,-2.657066682
7998434,NA,0.742999285,11.08438349,1.561547963,0.133406637,0.301094068,-5.123687169
7998444,PRSS29P,0.253567595,9.429894352,2.522497585,0.019831372,0.113394698,-3.490672257
7998449,TSR3,0.071289433,7.834970447,0.592996552,0.559544745,0.709881629,-6.112490289
7998457,UNKL,0.265508591,8.052332806,2.931311999,0.008002682,0.077543413,-2.66885848
7998466,UNKL,0.158154915,8.403884732,1.611913649,0.121976834,0.28721184,-5.051768296
7998485,NA,0.001801727,7.580612882,0.012652107,0.990025319,0.994661372,-6.288887173
7998494,CCDC154,0.17018754,6.937442381,1.327975937,0.198504368,0.377702391,-5.433110343
7998510,CLCN7,0.615902892,9.345489352,2.275385473,0.033531566,0.146253675,-3.956757431
7998538,PTX4,0.299789658,7.137938244,3.289850864,0.003506794,0.054513932,-1.909354106
7998542,IFT140,-0.017758904,7.841207405,-0.174973556,0.862784028,0.921186423,-6.273481727
7998577,NME3,0.335388558,8.217846487,3.02162755,0.006514853,0.071099655,-2.480411334
7998585,MRPS34,-0.232833326,9.65642667,-1.379573132,0.182297844,0.360528641,-5.368284852
7998590,SPSB3,0.024766898,8.859866646,0.31642969,0.754814388,0.850181134,-6.238406962
7998601,IGFALS,0.308855403,8.143531517,2.525202661,0.019715551,0.11312708,-3.485428425
7998604,HAGH,0.18445744,9.834570595,1.371453065,0.184776328,0.363086301,-5.378622837
7998615,MEIOB,0.175355111,3.988232492,1.493900818,0.150143057,0.321457908,-5.217452002
7998629,NA,0.373463738,8.245910273,3.11137273,0.005302429,0.065948686,-2.291116939
7998634,HS3ST6,0.314735475,7.839748981,2.554841175,0.01848737,0.110337685,-3.427786551
7998637,MSRB1,0.151605939,8.467190598,1.204969338,0.241679385,0.423893725,-5.579190902
7998643,RPL3L,0.021023997,7.309004082,0.214791141,0.832011668,0.902658515,-6.265640385
7998655,RPS2,0.015090751,13.00169845,0.182798814,0.85671708,0.917798932,-6.272066733
7998664,SNORA10,0.333078904,10.97583693,1.03474163,0.312612043,0.493371724,-5.760843516
7998666,NA,0.480903538,9.360222728,1.497998315,0.149082513,0.32030834,-5.211866444
7998668,NOXO1,0.152492502,7.181828704,1.728585581,0.098626485,0.255110837,-4.878506127
7998679,ZNF598,-0.007884046,8.401547738,-0.060535654,0.952304027,0.973739934,-6.28711331
7998692,NTHL1,0.004234006,7.771455357,0.041288526,0.967457686,0.982643999,-6.288105273
7998700,PKD1,0.131239093,7.917550197,1.179963782,0.251268333,0.434013679,-5.607392214
7998722,SNORD60,0.442450033,6.067195796,1.241040532,0.228337605,0.409774563,-5.537610556
7998724,CASKIN1,0.199393745,6.789624469,2.323193698,0.030340174,0.139323788,-3.868683858
7998749,BRICD5,0.312465937,8.353434964,2.952369102,0.007629065,0.0761418,-2.625115977
7998759,PGP,0.122771477,9.074477192,0.735882371,0.469979446,0.637066668,-6.01844857
7998762,ECI1,-0.151472311,8.72642137,-0.986354753,0.33523856,0.516397035,-5.807964032
7998774,RNPS1,-0.237127069,10.97081442,-2.31333186,0.030974664,0.140467587,-3.886938173
7998784,ABCA3,-0.035913194,7.870996172,-0.193345594,0.848554549,0.912689425,-6.270062024
7998817,CEMP1,0.167551339,7.448701838,1.182127871,0.250427359,0.433347873,-5.604971865
7998820,FLJ42627,-0.074273017,8.885514277,-0.526555407,0.604045088,0.743836982,-6.149568051
7998823,NA,0.15438128,9.41329349,1.505432786,0.147173935,0.317984066,-5.20170086
7998825,NA,-0.031143074,10.40480057,-0.215224769,0.831677966,0.902431378,-6.265546208
7998835,ERVK13-1,0.109822813,8.596884361,0.726008206,0.475884285,0.642194984,-6.025567523
7998841,NA,0.15438128,9.41329349,1.505432786,0.147173935,0.317984066,-5.20170086
7998843,PRSS27,0.091212188,8.684074607,0.826987419,0.417584391,0.592327038,-5.948492189
7998852,ELOB,-0.149938447,9.907808986,-0.789878854,0.438466976,0.611127806,-5.977912652
7998861,PRSS33,0.214044592,7.759989333,1.793844013,0.087316933,0.238996457,-4.777687447
7998872,PRSS30P,0.106454948,7.788134011,0.866796136,0.395894175,0.572909364,-5.915530371
7998878,PRSS22,0.025360113,7.594632016,0.329236861,0.745252497,0.843462692,-6.23424245
7998886,PKMYT1,-0.13727104,7.871682368,-0.375046852,0.711403741,0.82052064,-6.218010243
7998898,CLDN6,0.277346211,5.851021471,1.358949186,0.1886451,0.366886866,-5.394443005
7998902,HCFC1R1,0.297537537,7.994415138,2.869109975,0.009211609,0.082316099,-2.797348132
7998910,BICDL2,0.235768703,7.157236261,2.674524298,0.014222257,0.09894949,-3.191670797
7998921,ZSCAN10,0.338428016,7.102529357,2.575731371,0.01766523,0.108443801,-3.386955418
7998927,NA,-1.080001222,8.908097435,-0.809100215,0.427570823,0.601217302,-5.96283155
7998929,NA,0.491451988,6.930787186,2.479824512,0.021744772,0.118150511,-3.573009132
7998931,ZNF200,-0.127107384,7.901135907,-0.802797819,0.431124742,0.604122571,-5.967813907
7998940,MEFV,0.349668258,6.727098509,3.458861953,0.002361148,0.045740707,-1.542356507
7998952,TIGD7,0.110819209,6.448710155,0.91873881,0.368711915,0.547567042,-5.870364927
7998959,NA,0.153713578,4.456912719,1.89652569,0.071795479,0.215677921,-4.613648821
7998961,NA,0.059657806,4.61567638,0.388007817,0.701933149,0.814307994,-6.213039598
7998963,NA,-0.019174521,3.467021125,-0.151670841,0.880900743,0.932604751,-6.277329795
7998965,NA,0.198140338,6.279349653,1.034267801,0.312828261,0.493613999,-5.761314805
7998967,ZSCAN32,-0.087705295,7.253930783,-0.629723812,0.535697954,0.690692537,-6.090170678
7998978,ZNF597,-0.810820983,8.547134953,-1.605276717,0.123434435,0.288948001,-5.061346564
7998983,NLRC3,-0.36003596,8.415039944,-1.808768199,0.084893976,0.234874509,-4.754250014
7999008,SLX4,0.123982128,8.330601553,0.73870218,0.46830118,0.635801198,-6.016398845
7999023,NA,0.233602622,6.223538328,1.514405611,0.14489717,0.315239256,-5.18937841
7999025,TRAP1,-0.363511823,9.751455015,-1.853092712,0.078038807,0.224952584,-4.683823664
7999044,CREBBP,-0.337972812,10.88782989,-1.824793479,0.082357405,0.2314594,-4.728928183
7999079,ADCY9,0.513832743,7.223738265,2.898091448,0.008628044,0.079939222,-2.737618624
7999093,SRL,0.045944959,6.537461512,0.365440875,0.718453912,0.825592211,-6.221586763
7999102,TFAP4,-0.126994926,8.522903989,-0.68396465,0.501509676,0.66333613,-6.054855172
7999112,NA,0.11525623,7.968680808,1.283572793,0.213337847,0.39401213,-5.487234696
7999120,NA,-0.16404093,9.54480199,-1.123445405,0.273984926,0.456506499,-5.669227297
7999149,NMRAL1,-0.060285899,8.407476601,-0.302163022,0.76551356,0.858052414,-6.242853404
7999160,CDIP1,0.377443542,7.902199651,1.752291847,0.094380482,0.249253402,-4.842198556
7999171,NA,0.000157597,5.351710563,0.000997332,0.999213701,0.99957394,-6.288967703
7999173,UBALD1,-0.153062231,9.979018156,-0.87310674,0.392523932,0.570014801,-5.910172942
7999177,ANKS3,0.046172428,7.27971929,0.556497293,0.583779687,0.728783452,-6.133387072
7999196,ZNF500,0.014903319,7.702198232,0.144376444,0.886586049,0.935945457,-6.278421779
7999206,SEPTIN12,0.382874099,6.250581492,2.958378231,0.007525555,0.075817978,-2.612610951
7999217,ROGDI,0.037172549,9.939694905,0.23176118,0.818977107,0.893593421,-6.261813719
7999233,GLYR1,-0.142988253,10.19773345,-0.938967967,0.358470528,0.537981388,-5.852120917
7999253,PPL,0.233198322,6.900645631,1.825004694,0.082324417,0.231407997,-4.728593371
7999279,NAGPA,0.16845763,8.044435103,1.43920834,0.164897837,0.340523646,-5.29082603
7999291,C16orf89,0.223875699,6.444192761,2.160089079,0.042531918,0.164541956,-4.164653817
7999304,EEF2KMT,-0.195440837,8.107070735,-1.444301628,0.163476019,0.338595484,-5.284086493
7999315,NA,-0.129897011,3.929713647,-1.428385879,0.167952137,0.343824305,-5.305082184
7999317,TMEM186,-0.067867206,7.130426381,-0.277810116,0.783887127,0.870703862,-6.249973559
7999319,CARHSP1,-0.069648475,9.35982103,-0.34743256,0.731739966,0.835181355,-6.228044787
7999326,USP7,-0.564393697,10.36251398,-2.482154955,0.021635978,0.118023127,-3.568531511
7999356,NA,0.361011531,6.015071354,2.399405118,0.025826623,0.128755515,-3.726141854
7999360,NA,-0.157941611,10.9320564,-1.332620575,0.197000627,0.376052276,-5.42735945
7999362,NA,1.041774405,8.31765172,3.818061063,0.001009445,0.031820925,-0.749565287
7999364,GRIN2A,0.107021391,5.824694549,0.801400803,0.431915001,0.604924447,-5.968913369
7999382,NA,0.449140774,8.959084713,3.225431807,0.004073458,0.058368261,-2.047899146
7999384,NA,0.066229714,5.101165773,0.626320888,0.537884175,0.692428977,-6.092292942
7999387,EMP2,0.340360987,6.656171256,3.643347084,0.001527978,0.037374232,-1.136963512
7999396,TEKT5,0.181029194,6.107775902,1.167889053,0.255999446,0.438703735,-5.620825802
7999404,NA,-0.343865316,7.369943117,-0.710055667,0.485515684,0.650185639,-6.036875789
7999406,NA,0.098706068,7.593050909,0.516973069,0.610601631,0.748838275,-6.15456266
7999408,NA,0.066082073,4.281705367,0.337268166,0.739277594,0.839830277,-6.231547526
7999410,NA,-0.042994486,3.204614915,-0.591892922,0.560269802,0.710380549,-6.113140958
7999412,TVP23A,-1.06991515,8.326816385,-1.533486709,0.140151732,0.309265888,-5.162981096
7999419,DEXI,-0.2715761,8.102697836,-1.69746649,0.104447624,0.263363472,-4.925609489
7999423,SOCS1,0.408158557,7.841082308,1.772813126,0.09083278,0.244379237,-4.810476239
7999427,TNP2,0.130804098,6.658133633,1.461494145,0.158749732,0.33240409,-5.261194575
7999431,PRM3,0.312829421,7.591106254,2.930404878,0.008019165,0.077642962,-2.670740136
7999433,NA,0.467064632,7.879874162,2.442288875,0.023568862,0.122524964,-3.644821201
7999435,PRM2,0.000410338,6.404834443,0.005463027,0.995692955,0.997785406,-6.288953098
7999440,PRM1,-0.093012621,6.24283916,-0.823111896,0.4197355,0.594492872,-5.951623909
7999447,LOC400499,0.353501075,6.544583186,3.223721953,0.004089652,0.058368261,-2.051565419
7999468,LITAF,1.050143722,10.09301404,3.342170429,0.003103803,0.052037923,-1.796260943
7999476,NA,1.157014356,7.711984151,3.335126783,0.003155299,0.052504744,-1.811514802
7999478,TXNDC11,0.134369582,9.179985803,0.939991698,0.357957394,0.53744908,-5.851187962
7999496,ZC3H7A,-0.565086146,9.513504187,-1.91557499,0.069198529,0.211479283,-4.582514042
7999520,RSL1D1,0.069344449,11.59983359,0.546954955,0.590201231,0.733253624,-6.138638197
7999532,GSPT1,-0.588761535,11.34711062,-3.562398815,0.001850174,0.040953199,-1.315376896
7999547,NA,0.392449949,6.698480505,1.102092628,0.282948647,0.46557329,-5.691892723
7999550,LOC642696,0.22540021,5.944847422,2.468857447,0.022263641,0.119410879,-3.594051053
7999553,CPPED1,0.510180645,10.65179504,1.584462909,0.128100428,0.294607514,-5.09118612
7999560,NA,0.030236557,3.853696925,0.345454593,0.733204624,0.836104505,-6.228734466
7999562,PARN,-0.353804366,10.16777963,-3.012793138,0.006647729,0.071489475,-2.498938543
7999588,PLA2G10,-0.642354013,5.245045067,-3.714843547,0.001289865,0.034889229,-0.978779837
7999591,NA,0.208346685,7.923793844,1.325743044,0.199230484,0.378318916,-5.435869069
7999594,NA,0.325962158,8.371391674,0.661840117,0.515303692,0.674107847,-6.069597498
7999596,NA,0.17282242,10.37120805,1.611976607,0.121963076,0.28721184,-5.051677291
7999598,NTAN1,0.13845918,8.123103596,0.599898763,0.555021275,0.705930074,-6.108394396
7999608,RRN3,-0.904283628,9.923703656,-2.018922555,0.056504249,0.189194784,-4.409924625
7999614,NA,-0.282970016,11.34071277,-1.796867831,0.086821231,0.238109426,-4.77295006
7999634,NA,-0.305239446,11.34450115,-1.876206931,0.0746595,0.219615897,-4.646619719
7999642,MARF1,-0.093104469,10.3577745,-0.97841459,0.339057181,0.519969923,-5.815501055
7999674,MYH11,0.383720459,6.635912937,3.083501164,0.005653473,0.067314117,-2.350110926
7999718,CEP20,-0.06754907,10.38686369,-0.624343847,0.539156537,0.693486894,-6.093520862
7999725,NA,0.283903459,5.596582197,2.855855134,0.009490918,0.083508311,-2.824584156
7999727,NA,0.259061323,7.165885828,1.827387706,0.081953033,0.230862111,-4.724813974
7999750,NA,0.325962158,8.371391674,0.661840117,0.515303692,0.674107847,-6.069597498
7999752,LYRM2,-0.584952259,10.37017577,-2.390445981,0.026322961,0.129568562,-3.743031524
7999754,XYLT1,0.568215383,10.17060377,1.7835947,0.089015387,0.241856005,-4.793701977
7999766,NA,-0.118901223,12.59594685,-0.840219611,0.41029254,0.586280607,-5.937696067
7999769,NA,-0.208942834,11.80598847,-1.578800693,0.129394939,0.296054293,-5.099251371
7999791,NA,-0.031728479,11.35619732,-0.201686617,0.842111404,0.909052326,-6.268397267
7999827,RPS15A,-0.075391029,12.62792072,-0.969971993,0.343150168,0.524002345,-5.823454214
7999834,ARL6IP1,-0.051168815,12.56760833,-0.240306294,0.812433678,0.889538578,-6.259777319
7999841,SMG1,-0.210166568,10.72196398,-1.975443587,0.061568039,0.197906864,-4.483278899
7999884,NA,-0.333902217,7.977711406,-1.163548008,0.257716486,0.440286599,-5.625625902
7999886,LOC105371114,0.137454202,6.527639359,0.851385377,0.404202987,0.580617923,-5.928461678
7999889,GDE1,-0.235239212,9.189435855,-0.993196447,0.331972142,0.513217402,-5.801425357
7999903,KNOP1,-0.381217686,7.149570775,-1.578990592,0.129351348,0.296054293,-5.098981243
7999909,GPRC5B,0.345951341,6.801279404,2.701958151,0.013385072,0.096679048,-3.136826623
7999916,GPR139,0.348761711,8.669066325,2.254490623,0.035020819,0.149424336,-3.994913834
7999920,GP2,0.249696632,6.191975462,1.753250338,0.094212163,0.249085654,-4.840722918
7999936,UMOD,0.246327154,6.805227221,2.59600354,0.016900356,0.106633173,-3.347174567
7999952,PDILT,0.009489388,5.427970549,0.099266995,0.921872047,0.957540667,-6.283981195
7999965,NA,0.218412327,5.744997345,1.786260024,0.08857098,0.241101041,-4.789543811
7999981,ACSM1,-0.048326903,6.752054667,-0.352613245,0.727908722,0.832281572,-6.226219941
7999999,NA,-0.755405035,6.072866911,-2.287469982,0.032696992,0.144345858,-3.934595501
8000001,NA,0.053942017,4.003832067,0.277275952,0.784291636,0.870851797,-6.250123085
8000003,THUMPD1,-0.17904565,8.767592056,-0.738708601,0.468297363,0.635801198,-6.01639417
8000013,ERI2,-0.176788231,8.169599002,-0.565942411,0.577458144,0.723931619,-6.128102732
8000028,DCUN1D3,0.492690472,8.642731123,2.226762961,0.037090556,0.153856264,-4.045224591
8000034,DNAH3,0.230850199,5.360645918,2.047797254,0.053350061,0.184101668,-4.360627029
8000097,ZP2,0.305572384,5.394751322,2.629219741,0.015714093,0.103544399,-3.281664033
8000117,CRYM,0.138258859,7.356741982,1.355993367,0.189568952,0.368075687,-5.398165166
8000131,NA,0.065666176,13.16090767,0.632025102,0.534222209,0.689483968,-6.088729191
8000156,NA,0.061874539,12.2652758,0.443639216,0.661861197,0.785416168,-6.189818626
8000167,NA,-0.027875239,12.17550415,-0.236689365,0.81520166,0.891069847,-6.260648224
8000184,IGSF6,1.182986214,6.828827458,7.030492288,6.28E-07,0.000597535,6.157363794
8000192,NA,-0.289078626,11.48569047,-1.75902674,0.093203236,0.247834863,-4.831817378
8000200,NA,-0.349252583,11.43795758,-1.945818593,0.065245351,0.204237514,-4.532643786
8000205,NA,0.062131178,13.16191525,0.596541626,0.55721903,0.707806129,-6.110392296
8000217,NA,-0.049675415,12.70173092,-0.492031345,0.627824421,0.760617749,-6.167143752
8000222,NA,0.037977445,11.72064527,0.258456879,0.798581964,0.88001005,-6.25520869
8000229,PDZD9,0.062880959,5.335854152,0.684380556,0.501252393,0.66320436,-6.054573605
8000236,NA,-0.02761871,7.901896877,-0.200920726,0.842702562,0.909425465,-6.268553049
8000244,USP31,-0.122240498,8.525073911,-0.379071073,0.708458031,0.818938624,-6.216484737
8000263,COG7,-0.452343582,8.644419491,-2.518278459,0.02001329,0.113942911,-3.498845336
8000284,GGA2,0.323840203,9.472765982,1.720769625,0.100061804,0.257042079,-4.890396558
8000310,EARS2,-0.078546531,8.366901647,-0.674391686,0.507452287,0.66824753,-6.061290838
8000323,NDUFAB1,-0.620034111,8.432778108,-2.829763514,0.010064551,0.085412013,-2.878044291
8000329,PALB2,-0.288998573,9.060839661,-1.780352992,0.089558493,0.242579448,-4.798753285
8000346,ERN2,0.116572697,7.042544522,1.179631268,0.251397736,0.434122115,-5.60776376
8000369,NA,0.232156382,4.177466494,1.514721623,0.144817516,0.315147887,-5.188943367
8000371,LINC01567,0.308280506,6.039799655,1.555403585,0.134860076,0.302814482,-5.132338964
8000375,ARHGAP17,-0.012433787,9.585102799,-0.11110533,0.912592655,0.951931256,-6.282721175
8000399,ZKSCAN2,-0.53412503,7.518691186,-2.316444548,0.030773093,0.140037131,-3.881181385
8000407,NA,0.092610346,4.738793001,0.648534072,0.523700439,0.680602763,-6.078240227
8000409,NA,-0.282826492,11.5830994,-1.147248788,0.264239902,0.446866936,-5.643509049
8000411,KDM8,-0.370689365,7.23563698,-1.892194131,0.07239781,0.21654654,-4.620698324
8000413,NSMCE1,-0.282851946,9.868117491,-1.517063187,0.144228419,0.314509025,-5.185717563
8000425,GTF3C1,-0.345082934,9.318652563,-3.401818021,0.002699413,0.048872029,-1.666749273
8000465,NA,0.372061114,5.353920382,2.083157418,0.049702829,0.17787208,-4.299637088
8000467,GSG1L,0.152014096,7.346401128,1.269052343,0.218370712,0.399291027,-5.504595618
8000480,NA,-0.004303714,7.831757218,-0.035846251,0.971745046,0.984788008,-6.288317762
8000482,XPO6,-0.308371518,11.20001124,-2.035962837,0.054623252,0.186179795,-4.380887406
8000501,NA,0.046240346,11.95308863,0.316691658,0.754618391,0.850075397,-6.238323416
8000507,NA,-0.100440384,11.51465311,-0.69826497,0.492706574,0.656304789,-6.045080213
8000537,NA,0.051852755,11.960714,0.358518648,0.72355042,0.829149762,-6.224107286
8000543,CLN3,0.000151637,9.378549555,0.001509242,0.998810109,0.999350347,-6.288967053
8000567,IL27,0.282092315,7.571967385,2.283196646,0.032989911,0.145165199,-3.942440264
8000574,NUPR1,0.746889582,7.110822752,6.255299695,3.40E-06,0.001734323,4.593385445
8000582,SULT1A2,-0.069470307,8.549626725,-0.438709358,0.665372765,0.788150728,-6.191999595
8000590,SULT1A1,-0.224430143,8.361655125,-1.123112892,0.274122899,0.456556131,-5.669583196
8000600,NA,0.302392105,7.619262624,3.333815959,0.003164974,0.052583104,-1.814352591
8000603,TUFM,-0.304705894,9.483803433,-2.283505911,0.032968632,0.145139885,-3.94187282
8000614,NA,-0.139888851,4.470903899,-1.111304563,0.279055708,0.46141799,-5.682161661
8000616,RABEP2,0.118633787,7.27483533,1.114525374,0.277703863,0.459966449,-5.67874244
8000632,NA,0.255926075,6.365647853,1.35425337,0.190114465,0.368680334,-5.40035313
8000634,NA,0.323662699,5.001526881,1.715446491,0.101049539,0.258395147,-4.89847175
8000636,NA,0.076790259,12.73154074,0.531494971,0.60067858,0.741318505,-6.146958539
8000638,NA,0.044503581,12.3854867,0.345842522,0.732917285,0.836066561,-6.228599509
8000649,NA,-0.136750881,9.296165518,-0.509980855,0.615407213,0.752274826,-6.158150834
8000651,NA,-0.073225296,12.05436041,-0.682517631,0.502405399,0.663912076,-6.055833525
8000676,NA,0.06880705,13.14995402,0.67233848,0.508732007,0.669271024,-6.062659867
8000687,NA,-0.052708156,11.98879581,-0.393374777,0.698025895,0.81178332,-6.210932612
8000690,NA,-0.136750881,9.296165518,-0.509980855,0.615407213,0.752274826,-6.158150834
8000692,NA,-0.049739431,12.17129688,-0.603435423,0.552710923,0.70406714,-6.106277957
8000700,NA,-0.1601053,5.14309362,-0.898468727,0.379168112,0.557107079,-5.888279005
8000702,NA,-0.297032832,9.111341463,-1.932138054,0.067008143,0.20757002,-4.555268641
8000706,CDIPT,0.045260424,9.730550317,0.279252417,0.782795222,0.870013436,-6.249568392
8000716,SEZ6L2,0.120222678,7.111763965,0.932238276,0.361856063,0.541418232,-5.858230676
8000738,KCTD13,-0.117742095,9.453802863,-0.916062368,0.370081415,0.548964266,-5.87275137
8000746,NA,0.52088383,6.698557574,3.119244765,0.005207162,0.065501652,-2.274422239
8000748,HIRIP3,-0.529701148,6.970033807,-2.354761843,0.028388805,0.134595194,-3.809954024
8000757,DOC2A,0.314483277,7.10404121,2.361347901,0.027996588,0.133687419,-3.797644797
8000772,TLCD3B,0.362294018,8.300829624,2.608084098,0.016459484,0.105536575,-3.323395615
8000779,TBX6,0.089141384,7.565537169,0.755790124,0.458207415,0.627641868,-6.003818901
8000791,YPEL3,0.337616505,9.302020769,2.010566618,0.057447585,0.190920475,-4.424104533
8000799,GDPD3,-0.241241787,8.001416009,-1.175493125,0.253012339,0.435670055,-5.61238003
8000811,MAPK3,0.054270248,10.25067317,0.315666648,0.755385371,0.850565307,-6.238649918
8000823,NA,0.081786459,12.17333978,0.624038507,0.539353189,0.693610253,-6.093710172
8000834,NA,-0.039281056,12.38691722,-0.338815551,0.738128339,0.839182236,-6.231020918
8000848,CD2BP2,-0.103287053,8.263919396,-0.531701537,0.600537996,0.741200743,-6.146848897
8000856,TBC1D10B,-0.405847547,8.31532989,-2.200148215,0.039181663,0.158271482,-4.093163458
8000869,SEPTIN1,-0.924113888,8.158047525,-3.541250897,0.001944829,0.041644362,-1.361855996
8000882,NA,0.485685253,7.188880083,2.485326935,0.021488715,0.11766317,-3.562433449
8000884,DCTPP1,-0.543844415,10.78274788,-2.32630231,0.030142668,0.138780478,-3.862920584
8000890,SEPHS2,0.17209993,9.337753591,1.666140032,0.110600633,0.271483177,-4.972378349
8000897,NA,0.205077021,8.469080021,1.005613031,0.326100641,0.507367555,-5.789454119
8000899,NA,-0.045165249,8.361668911,-0.356377111,0.725129814,0.830276635,-6.224877424
8000903,ZNF747,0.117625774,8.486397669,1.39612118,0.177328825,0.354434113,-5.347060892
8000906,ZNF764,-0.171161617,8.814345651,-1.542902491,0.137857716,0.306527436,-5.149858791
8000910,ZNF688,-0.052831625,8.026446012,-0.404350983,0.690061792,0.805644722,-6.206534792
8000917,ZNF785,0.011711352,8.677002228,0.109600768,0.913771314,0.952683203,-6.282889171
8000924,ZNF689,-0.181269118,8.614537879,-1.350986104,0.191142148,0.369489702,-5.404455239
8000928,NA,0.247306497,5.192517261,2.010629392,0.057440446,0.190915805,-4.423998151
8000930,NA,-0.080040408,4.242815043,-0.624523937,0.53904057,0.693391302,-6.093409164
8000932,CCDC189,-0.451720577,8.362543523,-2.770739916,0.011486694,0.090697761,-2.998208891
8000941,ZNF629,0.222329143,7.696775511,2.902632359,0.00853988,0.079494659,-2.72823815
8000945,NA,0.146475609,8.00678221,0.982538106,0.337070356,0.517948758,-5.811593808
8000948,BCL7C,0.064479759,8.719318545,0.601936502,0.553689488,0.704733941,-6.10717642
8000957,FBXL19-AS1,0.104704647,6.473850745,0.634575348,0.532589391,0.688256965,-6.087125859
8000963,STX1B,0.079753778,6.597572695,0.663714158,0.514127135,0.673282907,-6.068366737
8000974,ZNF668,-0.105751726,7.518554655,-1.019032384,0.319836831,0.500663202,-5.776364931
8000978,PRSS53,0.19573569,7.189948227,1.497471907,0.149218417,0.320426006,-5.212584708
8000998,VKORC1,0.152696139,10.1655153,0.559753245,0.581596599,0.727257847,-6.131575174
8001007,PRSS8,0.061540592,6.384283586,0.519686369,0.608741666,0.747474693,-6.153157468
8001014,PRSS36,0.244553907,7.515520513,2.21117354,0.038302707,0.156621052,-4.073346783
8001030,PYCARD,-0.05364144,9.723515567,-0.26482351,0.793739051,0.876894755,-6.253527904
8001037,PYDC1,0.161450358,5.856007692,1.833116235,0.081066221,0.229584179,-4.715714278
8001041,COX6A2,0.404416458,8.041686505,3.434225653,0.002501812,0.047226287,-1.59614101
8001046,ZNF843,0.131030237,7.534883468,1.256882379,0.222658982,0.404202165,-5.519016596
8001048,NA,-0.084393354,9.365030655,-1.082000204,0.291576254,0.474146051,-5.712867975
8001064,VN1R3,0.439772566,5.408582245,2.451210708,0.023122821,0.121592004,-3.627805067
8001067,NA,-0.466504957,11.99548721,-1.83443456,0.080863323,0.229452745,-4.713617263
8001070,NA,0.036766252,3.887699969,0.279656452,0.782489427,0.869847776,-6.249454519
8001072,NA,0.01455829,6.538570964,0.099568808,0.921635325,0.957404655,-6.283950831
8001082,NA,0.260780445,7.524410955,2.061519307,0.051907122,0.181683111,-4.337039266
8001099,NA,-0.410609308,12.01596807,-1.64708607,0.11449132,0.276950053,-5.000502504
8001102,NA,0.459120301,7.88370518,3.040758469,0.006235828,0.069981249,-2.440223481
8001104,IGHA1,0.706015075,7.403376591,4.858218541,8.48E-05,0.009377045,1.577409429
8001108,LOC105369183,0.365967213,7.793506025,2.882985195,0.008927657,0.081195839,-2.768782222
8001111,UBE2MP1,-0.319101337,6.682816178,-1.102851474,0.282626475,0.465273101,-5.691093824
8001113,ANKRD26P1,0.182445791,4.371295758,1.835019689,0.080773409,0.22941574,-4.712686173
8001131,NA,-0.073316647,5.289606464,-0.586995892,0.56349291,0.71275731,-6.116013983
8001133,SHCBP1,-0.829359687,8.08684416,-1.922152722,0.068321212,0.209977054,-4.571713311
8001147,NA,-0.053385464,7.895827991,-0.553917384,0.585512397,0.730166179,-6.134815481
