,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B, -log10
7995344,NA,-0.102714264,7.700263285,-1.104693335,0.279895526,0.999903525,-4.67811411,0.553004043
7995346,NA,0.069424323,7.132584797,0.716900987,0.480133131,0.999903525,-4.884149616,0.318638325
7995348,NA,0.010731508,9.932161476,0.104273369,0.917791141,0.999903525,-5.035915269,0.037256139
7995350,NA,0.061167502,8.376312332,0.809648849,0.425842703,0.999903525,-4.842204701,0.37075079
7995352,NA,0.019779193,9.429494459,0.177924052,0.860227984,0.999903525,-5.02955932,0.065386434
7995354,ORC6,-0.075680877,7.472528281,-0.464489528,0.646349142,0.999903525,-4.973587883,0.189532823
7995362,GPT2,-0.062349674,7.33832872,-0.723531309,0.476123286,0.999903525,-4.881309786,0.322280578
7995377,NA,-0.052237505,8.915675482,-0.322480171,0.74979191,0.999903525,-5.007496584,0.12505925
7995379,NA,-0.04258977,5.577111695,-0.541438533,0.593036647,0.999903525,-4.950227288,0.226918468
7995382,PHKB,-0.009799988,10.25475311,-0.226619941,0.822576853,0.999903525,-5.023541921,0.084823516
7995417,NA,0.050798808,7.630119079,0.688463349,0.497551333,0.999903525,-4.896049677,0.303162106
7995419,NA,0.11554981,6.572770039,0.889651168,0.382202318,0.999903525,-4.802239654,0.417706683
7995421,LONP2,-0.021258002,10.29365345,-0.33508201,0.740381075,0.999903525,-5.004974969,0.130544691
7995438,NA,0.08032717,6.789971475,0.966571709,0.343090272,0.999903525,-4.760588752,0.464591596
7995440,NA,0.018683653,6.287712968,0.287676365,0.775984808,0.999903525,-5.013964132,0.110146781
7995442,C16orf78,0.058698623,4.884170094,0.900601597,0.376463118,0.999903525,-4.796501439,0.424277565
7995448,CNEP1R1,-0.012523313,8.652039457,-0.107754946,0.915057127,0.999903525,-5.035689394,0.038551792
7995456,HEATR3,-0.157269884,6.872569642,-1.95525285,0.061911739,0.999903525,-3.98296877,1.208226997
7995477,NA,-0.038959935,8.454122082,-0.370052233,0.714485148,0.999903525,-4.997478224,0.146006794
7995479,TENT4B,-0.103653355,9.090189199,-0.424975034,0.674519571,0.999903525,-4.984228801,0.171005445
7995492,ADCY7,0.000567158,9.448508304,0.005754086,0.995454967,0.999903525,-5.03923317,0.001978382
7995523,NA,-0.12487957,5.563197324,-0.81896522,0.420606919,0.999903525,-4.837729321,0.376123587
7995525,NKD1,-0.027530543,7.624298156,-0.43422163,0.667882038,0.999903525,-4.981821655,0.175300236
7995539,NOD2,-0.043858705,7.193601955,-0.459223067,0.650073917,0.999903525,-4.975059443,0.187037259
7995552,CYLD,0.038420634,9.855445327,0.124206514,0.90215303,0.999903525,-5.034521872,0.044719788
7995574,NA,-0.001807471,12.54516422,-0.017440133,0.986225047,0.999903525,-5.039150182,0.006023972
7995580,NA,-0.160282658,8.63837485,-1.461508305,0.156432259,0.999903525,-4.422597945,0.805673683
7995583,CHD9,0.036600546,10.7255287,0.256615574,0.799592466,0.999903525,-5.019118627,0.097131307
7995627,NA,0.102479853,8.366135977,0.968583389,0.342105072,0.999903525,-4.759457746,0.465840487
7995629,NA,0.03846824,6.549229904,0.37403221,0.711559231,0.999903525,-4.996578591,0.147788943
7995631,RBL2,0.030674294,9.387829426,0.244483509,0.808867857,0.999903525,-5.020973369,0.092122422
7995655,FTO,-0.041214147,9.769234976,-0.411222943,0.684441092,0.999903525,-4.987714939,0.164663924
7995668,IRX5,0.059652254,7.609692058,0.891936829,0.380999706,0.999903525,-4.801047212,0.419075359
7995674,IRX6,0.01354919,7.084505624,0.183900391,0.855587011,0.999903525,-5.028898474,0.067735817
7995681,MMP2,0.040096741,10.07829007,0.082750695,0.934714079,0.999903525,-5.037147099,0.029321216
7995697,LPCAT2,-0.037219719,11.15396314,-0.12044293,0.905102782,0.999903525,-5.03480355,0.0433021
7995712,CAPNS2,-0.053282495,7.148826035,-0.243940427,0.80928374,0.999903525,-5.021054309,0.091899185
7995714,SLC6A2,0.069761074,7.029460479,1.347141392,0.190115951,0.999903525,-4.510803333,0.720981444
7995729,CES1P1,0.074303557,6.233528697,1.137232728,0.266310018,0.999903525,-4.65728954,0.574612496
7995739,GNAO1,0.120019332,6.738073556,1.338532634,0.19286563,0.999903525,-4.517210806,0.71474516
7995755,OGFOD1,-0.114644133,10.26210327,-0.672725083,0.507342688,0.999903525,-4.902439494,0.294698594
7995772,MT4,-0.010901436,7.386398239,-0.16806765,0.867893179,0.999903525,-5.030601686,0.061533725
7995776,MT3,-0.000132582,8.213573667,-0.002399816,0.998104426,0.999903525,-5.039241545,0.000824019
7995783,MT2A,0.1769772,11.58509248,0.636717704,0.53014263,0.999903525,-4.916529999,0.275607272
7995787,MT1M,0.004142215,5.327462152,0.050147237,0.960406771,0.999903525,-5.0384734,0.017544787
7995793,MT1L,0.013701847,9.096093158,0.062811943,0.950419777,0.999903525,-5.038035462,0.022084535
7995797,MT1E,0.039334469,8.316054842,0.197099423,0.845356199,0.999903525,-5.027361929,0.072960258
7995803,MT1JP,0.058607602,7.637292513,0.575575813,0.570088302,0.999903525,-4.938756672,0.24405787
7995806,MT1A,0.056052224,7.945951708,0.514494894,0.611460953,0.999903525,-4.958801745,0.213631271
7995813,MT1DP,0.067471631,8.898072145,0.690789242,0.496113415,0.999903525,-4.89509348,0.304419029
7995820,MT1B,0.092838345,8.144708491,1.181339376,0.248673147,0.999903525,-4.62823628,0.60437111
7995825,MT1F,0.149108601,9.705655272,0.435899419,0.666680592,0.999903525,-4.981379444,0.176082188
7995829,MT1H,0.028424062,7.309422918,0.220105385,0.827590897,0.999903525,-5.024430444,0.082184295
7995834,MT1IP,0.021669291,7.320822522,0.285164654,0.777886021,0.999903525,-5.014402617,0.109084033
7995838,MT1X,-0.02575118,8.077909031,-0.124982228,0.901545232,0.999903525,-5.03446274,0.045012479
7995843,NUP93,-0.129571594,9.921286679,-1.150432185,0.260938563,0.999903525,-4.648694045,0.583461734
7995866,MIR138-2,0.02399628,6.318061509,0.368636165,0.715527262,0.999903525,-4.997796026,0.145373815
7995868,SLC12A3,0.024447767,6.772193457,0.335655089,0.739954076,0.999903525,-5.004858027,0.130795233
7995895,HERPUD1,-0.128001087,9.754046299,-0.891516977,0.381220428,0.999903525,-4.80126646,0.418823835
7995907,CETP,-0.038004612,6.219590811,-0.356224916,0.724684845,0.999903525,-5.000530072,0.139850821
7995926,NLRC5,0.031384006,8.168596635,0.464612832,0.646262046,0.999903525,-4.973553233,0.189591349
7995976,CPNE2,-0.066852888,9.723066273,-0.29499398,0.770453971,0.999903525,-5.01266494,0.113253302
7995994,RSPRY1,0.001946263,9.415958884,0.010908747,0.991383535,0.999903525,-5.039206872,0.003758298
7996012,ARL2BP,-0.003531284,10.57631467,-0.04299746,0.966047884,0.999903525,-5.038677279,0.015001346
7996022,CCL22,0.110055772,7.803768792,1.234336505,0.228646508,0.999903525,-4.592091755,0.640835427
7996027,CX3CL1,0.060002084,7.631300133,0.947675632,0.352438272,0.999903525,-4.77110935,0.452916937
7996034,CCL17,0.019303117,7.984725064,0.343318091,0.734252618,0.999903525,-5.00327538,0.134154496
7996041,COQ9,-0.064105303,10.10005903,-0.886904413,0.383650802,0.999903525,-4.803668959,0.41606389
7996051,POLR2C,-0.065272913,9.171399989,-0.942572565,0.354991875,0.999903525,-4.77391847,0.449781587
7996064,ADGRG5,-0.19188712,9.066654493,-0.770611859,0.448216714,0.999903525,-4.860439467,0.348511953
7996081,ADGRG1,0.006701724,10.93937916,0.08410324,0.933649585,0.999903525,-5.037078028,0.029816091
7996100,ADGRG3,0.057330137,7.310676468,0.495169263,0.624839627,0.999903525,-4.964690344,0.204231436
7996117,DRC7,-0.035819028,7.102127346,-0.67565989,0.505508721,0.999903525,-4.901258577,0.296271348
7996137,KATNB1,-0.016967828,9.382209628,-0.188591409,0.851947866,0.999903525,-5.028364521,0.069586981
7996160,LOC388282,0.010418627,6.725212876,0.142665197,0.887707388,0.999903525,-5.033015136,0.051730166
7996164,TEPP,-0.024292718,7.290572765,-0.346161948,0.73214065,0.999903525,-5.002679068,0.13540548
7996174,USB1,-0.09043178,9.195456175,-0.721583082,0.477299498,0.999903525,-4.882146785,0.321209022
7996185,MMP15,-0.055172126,7.020887408,-0.900989514,0.376260848,0.999903525,-4.796296991,0.42451097
7996198,CCDC113,-0.034472999,6.813576154,-0.305657244,0.762416619,0.999903525,-5.01071392,0.117807646
7996211,GINS3,-0.175023283,7.802240804,-0.804851971,0.428554218,0.999903525,-4.844490505,0.367994226
7996219,NDRG4,0.044738013,6.994272251,0.636635649,0.530195212,0.999903525,-4.916561265,0.275564199
7996239,NA,0.067965387,4.978480393,1.04274405,0.307125702,0.999903525,-4.716304192,0.512683838
7996241,SETD6,-0.104670172,8.546308202,-1.535563598,0.137306382,0.999903525,-4.362525855,0.862309276
7996252,NA,0.027812904,4.987065657,0.448410351,0.657750426,0.999903525,-4.978029383,0.181938862
7996256,NA,0.045590689,8.099246633,0.739841358,0.466342748,0.999903525,-4.87421941,0.331294772
7996258,NA,0.082275791,6.075552522,1.026168977,0.314717601,0.999903525,-4.726193914,0.502078968
7996260,NA,0.123689771,7.839283405,0.442577352,0.66190761,0.999903525,-4.979602823,0.179202626
7996264,CDH5,-0.002688162,6.485147965,-0.058359145,0.953930259,0.999903525,-5.038200626,0.020483375
7996281,BEAN1,0.02383298,7.890742868,0.305943763,0.762201028,0.999903525,-5.010660551,0.11793047
7996286,NA,0.023704144,6.626640522,0.281153658,0.780925028,0.999903525,-5.015094942,0.107390658
7996288,NA,-0.079459686,3.881877601,-0.819330385,0.420402517,0.999903525,-4.837552939,0.376334692
7996290,NA,-0.0665991,8.083842931,-0.570924674,0.573188393,0.999903525,-4.940359295,0.241702613
7996313,CMTM2,0.055067136,7.191874126,0.804331628,0.42884899,0.999903525,-4.844737701,0.367695608
7996318,CMTM3,-0.06823603,10.55429578,-0.674348128,0.506327986,0.999903525,-4.901787011,0.295568067
7996331,CA7,0.031135,6.21503501,0.679157568,0.503327864,0.999903525,-4.899844801,0.298149027
7996341,PDP2,-0.17537892,8.477930384,-1.404190873,0.172662372,0.999903525,-4.467512805,0.762802297
7996345,CES2,0.004572079,8.754528664,0.063973689,0.949504049,0.999903525,-5.037990374,0.022503179
7996361,CES3,0.113407944,7.450717719,1.145711709,0.262850335,0.999903525,-4.651777787,0.580291465
7996377,CES4A,0.022981311,7.166109358,0.180415657,0.858292476,0.999903525,-5.02928645,0.066364695
7996391,NA,0.051500135,5.161532827,0.773923278,0.446291656,0.999903525,-4.858925237,0.350381233
7996393,CBFB,-0.035644297,10.13024215,-0.607735875,0.548887986,0.999903525,-4.927333574,0.260516275
7996403,C16orf70,-0.020936145,9.619221339,-0.290322964,0.773983032,0.999903525,-5.013497978,0.11126856
7996423,NA,0.062566326,8.243216113,1.256097636,0.220785352,0.999903525,-4.576866578,0.656029743
7996430,NA,0.064539515,7.500317202,0.911111316,0.371008252,0.999903525,-4.79093411,0.430616431
7996448,NOL3,0.061658065,7.754262563,1.11926015,0.273753074,0.999903525,-4.668856125,0.562640995
7996455,E2F4,-0.067960861,10.12193929,-0.909396722,0.371894608,0.999903525,-4.791846391,0.429580118
7996468,ELMO3,0.026677212,6.672348082,0.4365192,0.666237002,0.999903525,-4.981215668,0.176371251
7996490,TMEM208,-0.082546901,8.711111122,-0.678693586,0.503616861,0.999903525,-4.900032743,0.297899738
7996498,SLC9A5,0.004588566,6.997269236,0.083394844,0.934207099,0.999903525,-5.037114344,0.029556837
7996516,PLEKHG4,-0.017693912,7.052102613,-0.229241958,0.820560926,0.999903525,-5.023177031,0.085889167
7996546,LRRC36,0.060351219,5.686229008,0.583527985,0.564807729,0.999903525,-4.935987638,0.248099369
7996563,HSD11B2,0.086470992,7.291380964,1.254050243,0.221516093,0.999903525,-4.57830846,0.654594717
7996569,NA,0.034755069,6.729963664,0.245463141,0.808117814,0.999903525,-5.020826913,0.09252532
7996571,RIPOR1,0.092471429,9.141295881,0.45793313,0.650987664,0.999903525,-4.975417381,0.186427241
7996593,CTCF,-0.003340425,9.651053487,-0.036938548,0.970829738,0.999903525,-5.038825556,0.012856929
7996608,CARMIL2,0.024731565,8.318720936,0.258051791,0.798496382,0.999903525,-5.018893158,0.097727047
7996647,PARD6A,0.041900001,7.725103794,0.598339449,0.55503934,0.999903525,-4.930732788,0.255676234
7996651,C16orf86,0.045477741,8.083389724,0.654440028,0.518852135,0.999903525,-4.909687038,0.284956392
7996654,TSNAXIP1,0.038964055,6.182218057,0.852825358,0.401917909,0.999903525,-4.821065738,0.395862642
7996675,THAP11,-0.04923036,8.747657725,-0.580147741,0.567049299,0.999903525,-4.937169143,0.246379182
7996677,NUTF2,-0.142106371,11.50153053,-1.41351638,0.169934091,0.999903525,-4.460301116,0.769719487
7996685,EDC4,0.028211103,9.556416502,0.357802047,0.72351881,0.999903525,-5.000187766,0.140550174
7996715,NRN1L,0.07322894,7.363285162,1.12716459,0.270461177,0.999903525,-4.663788622,0.567895066
7996720,PSKH1,0.018962691,9.092225251,0.26423299,0.793783887,0.999903525,-5.01790853,0.100297721
7996725,DUS2,-0.12216743,8.824496929,-0.877802577,0.388476052,0.999903525,-4.808376347,0.410635749
7996744,NFATC3,0.003583484,11.07186748,0.075387328,0.940511389,0.999903525,-5.037503496,0.026635941
7996759,NA,-0.006174646,7.084921013,-0.048869991,0.961414361,0.999903525,-5.038512117,0.017089395
7996761,PLA2G15,-0.050445372,8.409103192,-0.389645084,0.700125135,0.999903525,-4.99295806,0.154824331
7996772,SLC7A6,-0.113076601,9.541101741,-1.706525646,0.100403963,0.999903525,-4.215535317,0.998249145
7996785,PRMT7,-0.063297985,8.55002497,-1.094489231,0.284257152,0.999903525,-4.684536748,0.5462886
7996805,NA,-0.124334398,6.630405483,-0.667261821,0.510766546,0.999903525,-4.904624818,0.291777556
7996807,ZFP90,0.012437857,8.633889648,0.116227752,0.908408123,0.999903525,-5.035108754,0.041718991
7996819,CDH3,0.079865393,6.4351268,1.179637813,0.249337089,0.999903525,-4.629374557,0.603213115
7996837,CDH1,0.086602721,9.145098518,0.493379391,0.626085476,0.999903525,-4.96522464,0.203366371
7996860,TANGO6,-0.075542446,7.89729854,-0.603858328,0.551422084,0.999903525,-4.928742456,0.258515845
7996879,NA,-0.019048445,5.4603181,-0.244539317,0.808825123,0.999903525,-5.020965041,0.092145368
7996883,HAS3,-0.014951651,7.237064347,-0.27342107,0.786793765,0.999903525,-5.016402203,0.10413909
7996891,UTP4,-0.132678665,11.32369815,-1.345983761,0.190483911,0.999903525,-4.511666881,0.720141701
7996908,SNTB2,-0.089590875,8.06340173,-0.758480394,0.455311842,0.999903525,-4.86593505,0.341691054
7996917,NA,-0.022062648,3.429048823,-0.229389184,0.820447769,0.999903525,-5.023156419,0.085949062
7996919,VPS4A,-0.033390608,9.03653952,-0.334373655,0.740908986,0.999903525,-5.005119241,0.130235138
7996934,NIP7,-0.261705252,10.37044235,-1.743093782,0.093705021,0.999903525,-4.18267123,1.028237138
7996943,NA,-0.057501838,6.922781379,-0.459814077,0.649655452,0.999903525,-4.974895118,0.187316913
7996945,NA,0.135554296,4.65661062,0.647599656,0.523194313,0.999903525,-4.912349465,0.281336985
7996947,CYB5B,-0.078208843,10.85807521,-0.821553591,0.41915941,0.999903525,-4.836477513,0.37762078
7996954,NFAT5,0.019443697,10.81137658,0.11706059,0.907754916,0.999903525,-5.035049312,0.04203139
7996976,WWP2,0.002599213,8.677988514,0.045991056,0.963685725,0.999903525,-5.038595723,0.016064574
7997008,MIR140,0.034705483,5.530526309,0.425346105,0.67425268,0.999903525,-4.984133178,0.171177319
7997010,NA,0.028735682,7.563191201,0.436867789,0.665987565,0.999903525,-4.981123453,0.17653388
7997025,PDPR,-0.015053432,10.9978436,-0.079164095,0.937537434,0.999903525,-5.037324838,0.028011383
7997032,NA,0.030524906,7.526685854,0.504535621,0.618338739,0.999903525,-4.961863719,0.208773544
7997048,DDX19B,-0.045356085,9.309130451,-0.662432594,0.513803694,0.999903525,-4.906542427,0.289202778
7997059,DDX19A,-0.130887779,8.117590368,-1.823912738,0.080239407,0.999903525,-4.108365633,1.09561229
7997072,FCSK,0.057841479,7.577973274,1.244847537,0.224823381,0.999903525,-4.584765357,0.648158525
7997099,SF3B3,-0.056837875,11.56471903,-0.571560453,0.572764131,0.999903525,-4.940140966,0.242024187
7997128,IL34,-0.017883682,7.445767795,-0.296630874,0.769218448,0.999903525,-5.012369899,0.113950309
7997135,NA,0.054382442,7.739528303,0.99415661,0.329748362,0.999903525,-4.74489676,0.481817353
7997137,NA,-0.016917583,5.31678201,-0.22600767,0.823047774,0.999903525,-5.023626526,0.084574955
7997139,CALB2,-0.05302753,6.945550509,-0.918623846,0.367141085,0.999903525,-4.786918546,0.435167013
7997152,CHST4,-0.065100281,6.377181375,-0.971539838,0.34066067,0.999903525,-4.757791748,0.467678004
7997158,MARVELD3,-0.042763302,7.065061655,-0.748401357,0.461257338,0.999903525,-4.870438798,0.336056712
7997164,NA,-0.043099559,6.469273087,-0.399993017,0.692586181,0.999903525,-4.990478274,0.159526178
7997166,NA,0.027768195,5.507658763,0.311307526,0.758168695,0.999903525,-5.009652327,0.120234152
7997168,IST1,-0.010403914,11.02224616,-0.07332443,0.94213616,0.999903525,-5.037597395,0.025886327
7997179,DHODH,-0.109264328,7.89075661,-1.284230362,0.210929467,0.999903525,-4.556857262,0.675862745
7997188,HP,-0.062763644,5.074358001,-0.662518904,0.513749325,0.999903525,-4.906508271,0.289248736
7997192,HPR,-0.002138515,6.170200207,-0.023931504,0.981098768,0.999903525,-5.039067957,0.00828727
7997197,DHX38,-0.041712082,8.388207135,-0.476578366,0.637834778,0.999903525,-4.97014812,0.195291805
7997226,NA,0.168650718,6.619410459,2.548680798,0.017390021,0.999903525,-3.358269101,1.759699894
7997228,NA,0.065326346,5.387337779,0.895904344,0.378918039,0.999903525,-4.798970714,0.421454719
7997230,PSMD7,-0.092333383,10.35993208,-0.93512868,0.358739012,0.999903525,-4.777991616,0.445221392
7997239,NA,0.007055852,11.93760445,0.081410797,0.93576874,0.999903525,-5.03721442,0.028831467
7997245,NA,0.024192817,8.2982996,0.293904186,0.771276887,0.999903525,-5.012860474,0.112789683
7997247,ZNRF1,0.039652227,9.030516282,0.396434505,0.695175127,0.999903525,-4.99133824,0.157905775
7997257,ZFP1,0.014621833,7.805418136,0.144067756,0.886611306,0.999903525,-5.032892147,0.052266735
7997264,NA,0.011549398,7.433450516,0.145035392,0.885855245,0.999903525,-5.032806596,0.052637239
7997272,GABARAPL2,-0.007513618,10.94535161,-0.064001177,0.949482383,0.999903525,-5.037989297,0.022513089
7997281,TERF2IP,-0.016823438,9.261719278,-0.091883557,0.927528753,0.999903525,-5.036658982,0.032672619
7997289,CNTNAP4,0.020690321,5.163496836,0.325436515,0.747580549,0.999903525,-5.006913594,0.126342007
7997319,NA,-0.019703693,7.317808683,-0.094113579,0.9257752,0.999903525,-5.036532049,0.033494457
7997321,NA,0.03854378,9.006876411,0.428932904,0.671675141,0.999903525,-4.983204667,0.172840725
7997332,NUDT7,0.020922407,7.911043921,0.084823141,0.933083053,0.999903525,-5.037040809,0.030079698
7997336,VAT1L,0.026264331,5.906266966,0.387405,0.701761312,0.999903525,-4.993486465,0.153810578
7997346,CLEC3A,0.007195007,5.679808658,0.140504421,0.889396452,0.999903525,-5.033202264,0.050904607
7997352,WWOX,-0.008399252,8.19079374,-0.094249151,0.925668606,0.999903525,-5.036524234,0.033544465
7997372,NA,-0.04665372,5.770799806,-0.649341179,0.522086941,0.999903525,-4.911674153,0.28225717
7997374,DYNLRB2,0.036155093,5.111112746,0.409167006,0.685929393,0.999903525,-4.988226455,0.163720587
7997381,CENPN,-0.095010398,9.13778608,-0.385549924,0.703117388,0.999903525,-4.993921786,0.152972162
7997396,ATMIN,-0.036806711,10.32537348,-0.718682949,0.47905353,0.999903525,-4.883388804,0.319615955
7997401,BCO1,-0.008763641,5.674416493,-0.119754886,0.905642195,0.999903525,-5.034854109,0.043043351
7997414,GAN,-0.073963859,8.682020205,-0.678508202,0.503732355,0.999903525,-4.900107801,0.297800153
7997427,CMIP,0.05815622,10.51747701,0.355107402,0.725511477,0.999903525,-5.000771719,0.139355713
7997453,PLCG2,-0.100591868,9.474986117,-0.886490904,0.383869173,0.999903525,-4.803883784,0.415816763
7997489,PLCG2,0.041739658,13.81151362,1.065709113,0.296821167,0.999903525,-4.702371606,0.527505132
7997491,HSD17B2,0.096741049,6.362085817,1.735089382,0.095137935,0.999903525,-4.189905962,1.021646279
7997498,NA,-0.00893686,5.895890435,-0.147555647,0.883886566,0.999903525,-5.032581093,0.053603467
7997500,NA,-0.026492465,3.524254046,-0.477788794,0.636985015,0.999903525,-4.969798961,0.195870784
7997502,NA,0.05061452,6.145815074,0.62817228,0.535633722,0.999903525,-4.919765497,0.271132089
7997504,CDH13,-0.037353194,6.737363402,-0.520983111,0.606999681,0.999903525,-4.956775714,0.216811537
7997520,HSBP1,-0.100497322,8.917068165,-1.00735196,0.323493912,0.999903525,-4.737251291,0.490133888
7997525,MLYCD,-0.08448725,8.08387714,-1.228327692,0.230854028,0.999903525,-4.596256713,0.636662543
7997533,NA,0.031465667,7.915487969,0.558906192,0.581238074,0.999903525,-4.944442416,0.235645945
7997542,NECAB2,-0.038245217,6.567413965,-0.526378744,0.603301457,0.999903525,-4.955072114,0.219465626
7997556,DNAAF1,0.042505432,6.839257762,0.653785012,0.519267074,0.999903525,-4.909943138,0.284609215
7997569,ADAD2,0.022465104,8.098983076,0.325300179,0.74768248,0.999903525,-5.006940595,0.126282796
7997582,NA,-0.047641965,8.1067225,-0.336674916,0.739194416,0.999903525,-5.004649436,0.131241323
7997593,ATP2C2,-0.035537464,6.328794964,-0.635275674,0.531067112,0.999903525,-4.917078913,0.274850593
7997626,KLHL36,0.034876549,8.984358737,0.312308456,0.757416992,0.999903525,-5.009462264,0.120664956
7997633,USP10,-0.112814581,10.7125935,-0.939291564,0.356640238,0.999903525,-4.775717361,0.447769659
7997642,CRISPLD2,0.104068795,5.995624057,1.200796223,0.241174306,0.999903525,-4.615121756,0.617668963
7997662,KIAA0513,-0.032729105,7.545265554,-0.224703931,0.824050756,0.999903525,-5.023805921,0.084046038
7997676,LINC00311,0.053593361,6.635301573,0.967413919,0.342677574,0.999903525,-4.760115502,0.465114316
7997680,GSE1,0.110585949,10.89146986,2.04880213,0.051204048,0.999903525,-3.890401001,1.290695704
7997700,NA,-0.026282755,7.618248236,-0.294363417,0.770930084,0.999903525,-5.012778165,0.112985007
7997702,COX4I1,0.000464555,9.295128262,0.007730191,0.99389411,0.999903525,-5.039225012,0.002659883
7997712,IRF8,0.074628438,6.681639241,0.401090046,0.691788818,0.999903525,-4.990211639,0.160026462
7997724,NA,-0.046226087,6.026050846,-0.578267409,0.568298175,0.999903525,-4.937823522,0.245423739
7997726,FOXF1,-0.001506332,6.685923038,-0.023944856,0.981088225,0.999903525,-5.039067761,0.008291937
7997731,FLJ30679,-0.043233094,6.651118272,-0.311188661,0.75825798,0.999903525,-5.009674858,0.12018301
7997733,FOXC2,0.089338904,7.912205951,1.578745275,0.127066229,0.999903525,-4.326468826,0.895969859
7997735,FOXL1,0.064966531,7.257340911,0.909088853,0.372053908,0.999903525,-4.792010033,0.429394129
7997738,NA,-0.139514183,5.588449908,-1.647097926,0.112152592,0.999903525,-4.267898156,0.950190685
7997740,MAP1LC3B,0.066408116,8.613902843,0.378759226,0.708089974,0.999903525,-4.995497794,0.149911555
7997746,JPH3,0.058557167,6.221994702,1.156651982,0.258435184,0.999903525,-4.644614285,0.587648361
7997755,BANP,-0.005694783,8.196885994,-0.093294625,0.926419131,0.999903525,-5.036579017,0.033192485
7997765,ZNF469,0.084096014,8.212814785,1.370965525,0.182666104,0.999903525,-4.492899213,0.738342034
7997767,ZFPM1,0.032091549,9.089308825,0.352739041,0.727264491,0.999903525,-5.00128137,0.138307617
7997779,ZC3H18,-0.052304541,9.854985745,-0.479921321,0.635489139,0.999903525,-4.969181714,0.196891867
7997801,IL17C,0.043007449,8.420755549,0.687360607,0.498233894,0.999903525,-4.896501957,0.302566731
7997808,SNAI3-AS1,0.10210791,6.455631633,0.873552401,0.390742622,0.999903525,-4.810559291,0.408109214
7997810,CTU2,-0.071736131,8.107117678,-1.177646257,0.250115853,0.999903525,-4.630705059,0.601858781
7997827,PIEZO1,0.042819696,8.049435645,0.564091846,0.577757968,0.999903525,-4.94269093,0.238254056
7997829,LOC100289580,0.122853867,6.679454189,1.736792027,0.094831585,0.999903525,-4.188368953,1.023046991
7997832,LOC339059,-0.001342154,7.363407891,-0.023854927,0.981159237,0.999903525,-5.039069077,0.008260503
7997839,CDT1,0.076963553,8.516490001,0.381828385,0.705840886,0.999903525,-4.994788904,0.151293189
7997852,TRAPPC2L,-0.021101375,8.041136472,-0.387812492,0.701463567,0.999903525,-4.993390566,0.153994881
7997861,NA,-0.031026797,6.522381073,-0.378243393,0.708468244,0.999903525,-4.995616384,0.149679612
7997863,ACSF3,-0.003829872,8.290623893,-0.074395268,0.941292718,0.999903525,-5.037548977,0.026275301
7997875,LINC00304,0.004893258,6.868249652,0.057417047,0.954673111,0.999903525,-5.038234016,0.020145309
7997880,CDH15,0.012912072,6.686938464,0.247375762,0.806653982,0.999903525,-5.020539299,0.093312718
7997896,ZNF778,-0.044570596,7.403208861,-0.472338321,0.640815419,0.999903525,-4.971364394,0.193267047
7997904,NA,-0.08236967,10.67931042,-0.562581392,0.578770563,0.999903525,-4.943202705,0.237493566
7997907,ANKRD11,0.088090115,6.516843896,1.507942711,0.144203859,0.999903525,-4.385195449,0.841023117
7997909,SPG7,0.023917021,9.11170993,0.311877681,0.757740476,0.999903525,-5.009544136,0.120479514
7997933,RPL13,-0.018616172,9.0229614,-0.214977992,0.831542549,0.999903525,-5.025111647,0.080115524
7997940,NA,0.219032479,10.04834743,1.010871145,0.321839803,0.999903525,-4.735197122,0.492360246
7997942,CPNE7,-0.01860571,7.758992812,-0.205029793,0.839222388,0.999903525,-5.026387756,0.076122939
7997962,DPEP1,0.050855305,7.531680718,0.256578711,0.799620604,0.999903525,-5.019124398,0.097116024
7997976,SPATA33,-0.051026437,7.045638048,-0.673030075,0.507151925,0.999903525,-4.902316998,0.294861922
7997982,CDK10,-0.062570195,8.949715747,-1.000802485,0.326587968,0.999903525,-4.741057308,0.485999819
7998002,ZNF276,0.029745757,9.17166999,0.216666113,0.830241019,0.999903525,-5.024889134,0.080795814
7998015,SPIRE2,0.00087888,7.765353142,0.018257366,0.985579634,0.999903525,-5.03914125,0.006308279
7998033,TCF25,-0.012631658,9.645897232,-0.158365527,0.875451296,0.999903525,-5.031569915,0.05776801
7998053,NA,-0.018514281,7.003785076,-0.268181301,0.790777892,0.999903525,-5.017267486,0.101945481
7998055,MC1R,0.031193944,7.337703988,0.398486981,0.693681413,0.999903525,-4.99084315,0.158839942
7998063,NA,0.030752163,8.267302796,0.559852817,0.580602015,0.999903525,-4.944123852,0.236121461
7998072,DEF8,0.065805949,7.821959492,1.087378704,0.287325195,0.999903525,-4.688981613,0.54162629
7998083,AFG3L1P,-0.02708469,7.487806723,-0.521028606,0.606968453,0.999903525,-4.956761421,0.216833881
7998103,GAS8,0.013748046,8.036612574,0.155754454,0.877487457,0.999903525,-5.031820688,0.056759083
7998115,NA,0.13288429,8.993000228,0.864293022,0.395709994,0.999903525,-4.815281424,0.402622981
7998117,NA,-0.012125406,9.248505916,-0.122182841,0.903738931,0.999903525,-5.034674405,0.043957009
7998119,NA,0.058500729,10.75832996,0.945553456,0.353498719,0.999903525,-4.772279219,0.451612156
7998129,POLR3K,-0.12617229,10.33141408,-0.863075102,0.396366372,0.999903525,-4.81589911,0.401903198
