,ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
7892812,NA,-0.427620728,7.766145103,-2.694696986,0.018983847,0.086133142,-3.645665686
7892813,NA,-0.099778543,5.543078073,-0.538199948,0.599938123,0.75876466,-6.521981971
7892814,NA,0.204880108,11.83640515,2.486273881,0.028010841,0.110195742,-4.015405745
7892815,NA,0.056699293,3.468892999,1.125723316,0.281535814,0.482266592,-6.03301379
7892816,NA,-0.601485399,11.30824758,-4.122788221,0.001313573,0.015893185,-1.028259484
7892817,NA,0.183606451,13.87112959,2.9078092,0.012714115,0.066313657,-3.26028417
7892818,NA,-0.403286712,3.926800806,-2.183357527,0.048835908,0.157980105,-4.534404167
7892819,NA,-0.753232155,6.465762185,-2.11126572,0.055615364,0.172242303,-4.65381438
7892820,NA,0.296757743,12.35591551,2.2217409,0.045551565,0.150978546,-4.470115178
7892821,NA,-0.266225671,3.49188794,-1.401272298,0.185588197,0.370432037,-5.70590565
7892822,NA,-0.174538741,6.985313397,-1.059645832,0.309450504,0.510416279,-6.102965417
7892823,NA,-0.142396475,8.225144884,-1.053735973,0.312044305,0.512952191,-6.109051242
7892824,NA,0.421212184,8.434334937,3.229310638,0.00693061,0.044774648,-2.670436756
7892825,NA,-0.331252543,4.658753194,-1.742170522,0.106130156,0.261396242,-5.23270638
7892826,NA,-1.615766365,6.987229244,-13.94873739,5.79E-09,1.93E-05,10.74928189
7892827,NA,-0.19324896,13.26706192,-1.95733869,0.073130071,0.205295672,-4.90234001
7892828,NA,-0.031642718,4.010414106,-0.262206109,0.797454904,0.888610005,-6.637758539
7892829,NA,-0.332907623,12.82054807,-2.811188606,0.015252306,0.074686389,-3.435755489
7892830,NA,-0.331846027,12.27925293,-4.988484055,0.000283114,0.006322496,0.50198822
7892831,NA,0.679702007,10.85284523,4.052835175,0.001492739,0.017111486,-1.155358288
7892832,NA,0.551380471,10.58471341,4.035372707,0.001541273,0.017491405,-1.187148571
7892833,NA,0.224775541,4.527619977,1.182025793,0.259301256,0.458423804,-5.97071033
7892834,NA,-0.520763042,4.819782319,-2.014808154,0.06606687,0.192562024,-4.810637946
7892835,NA,0.338661799,12.85335649,3.451781498,0.004558815,0.034270598,-2.259682861
7892836,NA,0.470985504,12.01267176,3.896093563,0.00199148,0.020452921,-1.441518514
7892837,NA,-0.089717873,11.96550709,-1.40887361,0.183379053,0.367685132,-5.696127209
7892838,NA,0.249047289,11.82038268,2.244351369,0.043715753,0.147060359,-4.432024312
7892839,NA,0.003419682,4.117373714,0.024832288,0.980582708,0.990567103,-6.673887522
7892840,NA,-0.512735203,7.739987329,-2.326405248,0.03762612,0.13375007,-4.292495165
7892841,NA,0.275099304,10.6604308,1.455905094,0.17019297,0.350025653,-5.634786754
7892842,NA,-0.949491372,5.933612276,-6.001731117,5.34E-05,0.002638115,2.165748593
7892843,NA,-0.150980362,6.092261595,-0.831095887,0.421587791,0.616171043,-6.316912336
7892844,NA,-0.206154665,4.323099587,-0.904714473,0.382806588,0.582076843,-6.252907757
7892845,NA,-0.539197813,8.787471415,-3.437565027,0.004682215,0.034737904,-2.285944661
7892846,NA,0.231541816,13.21972044,3.167010587,0.007795169,0.048174108,-2.785236872
7892847,NA,0.591707956,10.95855696,5.730233987,8.23E-05,0.003211515,1.734715142
7892848,NA,-0.474129533,10.89392028,-6.7931124,1.60E-05,0.001400043,3.359376296
7892849,NA,-0.072013923,5.657143388,-0.437338531,0.669363241,0.809434822,-6.573295807
7892850,NA,-1.364651521,7.497632916,-3.754457059,0.002589043,0.02401319,-1.701467033
7892851,NA,-0.328440632,7.4771853,-3.098320919,0.008874421,0.05253184,-2.911593716
7892852,NA,-0.437423766,7.399049413,-3.413829063,0.004895839,0.035749286,-2.329792276
7892853,NA,0.136974353,12.8748477,1.802100645,0.095801598,0.244058793,-5.142885433
7892854,NA,0.356788328,5.87333781,0.979883205,0.345819756,0.54657808,-6.182682754
7892855,NA,-0.671143586,5.636185694,-4.883563502,0.000339254,0.007117916,0.321376978
7892856,NA,0.219479437,7.372683667,1.013516506,0.330124362,0.531561046,-6.149710222
7892857,NA,-0.219960337,12.10549841,-1.513620108,0.155111682,0.331201339,-5.557590154
7892858,NA,-0.366089155,3.523814526,-1.424380996,0.178940066,0.36202721,-5.6760605
7892859,NA,-0.431165214,8.573029064,-3.599403498,0.003456906,0.02874021,-1.987118885
7892860,NA,-0.188342604,6.841638321,-1.512515044,0.155389399,0.331414109,-5.559087639
7892861,NA,0.446572261,11.72288055,6.753780557,1.70E-05,0.001440601,3.302242884
7892862,NA,0.090555359,11.67736092,0.6873911,0.504452748,0.684983849,-6.427686297
7892863,NA,0.052134257,8.181980959,0.353090663,0.729932505,0.848030796,-6.608255351
7892864,NA,-0.620165736,6.331365671,-2.418092565,0.031780851,0.119436457,-4.134364601
7892865,NA,-0.511501143,11.48224393,-3.643117642,0.003185783,0.027276164,-1.906497523
7892866,NA,0.589044178,4.471383184,1.896079112,0.081417478,0.220331418,-4.998559284
7892867,NA,0.158294607,5.732357195,0.485882334,0.635498089,0.784993249,-6.549873164
7892868,NA,0.187009563,13.69853367,2.845266855,0.014304492,0.071580503,-3.37399392
7892869,NA,-0.724539783,10.25048004,-2.961416924,0.011491386,0.062034482,-3.162485495
7892870,NA,0.105681232,10.21949359,0.787032868,0.446000803,0.637293337,-6.352899693
7892871,NA,-1.786876496,8.93635727,-5.813113188,7.20E-05,0.003016519,1.867462352
7892872,NA,0.180703107,9.715295642,0.629678345,0.540299867,0.712728034,-6.466720226
7892873,NA,-0.546464779,5.310657712,-1.582633359,0.138589139,0.307804332,-5.462613668
7892874,NA,-0.755312685,5.845851407,-2.902476029,0.012842605,0.066721833,-3.269997605
7892875,NA,-0.581900166,7.410017795,-3.533977284,0.003907302,0.031055001,-2.107875642
7892876,NA,0.630370578,8.559075162,2.908038767,0.012708613,0.066305029,-3.259865986
7892877,NA,-0.28735522,6.072795884,-1.39656244,0.18696807,0.372092274,-5.711945305
7892878,NA,-0.440732992,8.223539636,-2.797822092,0.015640766,0.075894868,-3.459939303
7892879,NA,0.064670171,7.444437357,0.231472943,0.820711753,0.902574207,-6.645786372
7892880,NA,-0.135705333,12.00493047,-1.646964003,0.124581353,0.288830616,-5.371586105
7892881,NA,0.093129661,6.195685754,0.564653625,0.582350026,0.745072384,-6.506844524
7892882,NA,0.325277577,11.92285971,2.582320996,0.023425483,0.09840129,-3.846068538
7892883,NA,0.023835964,6.609690038,0.158940944,0.876267109,0.934497407,-6.660795983
7892884,NA,0.272893544,12.16044333,3.964621329,0.001755155,0.018986803,-1.316190585
7892885,NA,-0.124979691,6.283622351,-0.663074568,0.519382914,0.696323598,-6.444521039
7892886,NA,-0.260761278,6.714964039,-1.474595632,0.165178797,0.343940868,-5.610015616
7892887,NA,-0.409371608,5.135336939,-2.531593365,0.025748088,0.104400156,-3.935747207
7892888,NA,0.283696811,8.153635155,1.056684021,0.310748417,0.511860305,-6.106018958
7892889,NA,-0.207849939,12.98075473,-1.915545345,0.078695385,0.215299172,-4.968160758
7892890,NA,0.592883698,12.63565983,6.972943394,1.23E-05,0.001227286,3.61772614
7892891,NA,-0.056912641,13.11617214,-0.476929757,0.641682482,0.789670016,-6.554371532
7892892,NA,-0.467316568,6.892194027,-2.164876888,0.050495674,0.161439903,-4.565184755
7892893,NA,0.374709505,9.984481018,5.486976255,0.000122366,0.003967288,1.339211323
7892894,NA,0.157296945,12.60908273,1.702902851,0.11342487,0.272214783,-5.290569664
7892895,NA,-0.457076498,6.064097456,-2.277344422,0.041162339,0.141326295,-4.376159988
7892896,NA,0.207734908,11.63837761,1.268377875,0.227889608,0.422590794,-5.870510714
7892897,NA,-0.33333156,8.174172441,-2.088061609,0.057978585,0.176689818,-4.691858711
7892898,NA,-0.135155482,8.914963498,-1.128259479,0.280503828,0.48117075,-6.030260084
7892899,NA,-0.276744564,12.42812599,-2.19140907,0.048128977,0.156422699,-4.520958286
7892900,NA,0.074260128,13.00963117,0.846354157,0.413342857,0.608958978,-6.304042113
7892901,NA,0.101746809,12.76337467,1.608493126,0.132801744,0.300650329,-5.426304638
7892902,NA,-0.157793808,13.51409981,-2.753689742,0.016993893,0.08010585,-3.539613169
7892903,NA,-0.357657738,9.068112527,-2.400886755,0.032806816,0.122011454,-4.164205997
7892904,NA,-0.654818248,6.876535943,-3.286424321,0.006222989,0.041708309,-2.565071522
7892905,NA,0.338627011,4.207986771,1.926780343,0.077162403,0.212829402,-4.950540501
7892906,NA,0.095501047,13.71011507,1.220690095,0.244840361,0.442130783,-5.926528213
7892907,NA,0.304465527,12.93200316,2.815443705,0.015130653,0.07432717,-3.428051873
7892908,NA,-0.528210726,6.961868368,-2.746152478,0.01723624,0.080708071,-3.553192635
7892909,NA,-0.760599281,9.336293438,-4.631327228,0.000527221,0.009275444,-0.118676551
7892910,NA,-0.599174265,6.590116763,-2.193974014,0.047905807,0.155971414,-4.516670408
7892911,NA,0.294821558,8.45073752,3.654974961,0.00311605,0.026879565,-1.884639635
7892912,NA,-0.265136144,6.695605663,-1.340370903,0.204095376,0.393908975,-5.782852961
7892913,NA,0.229626583,7.102324985,1.372792166,0.194062567,0.381690408,-5.742201247
7892914,NA,1.4967942,7.953380445,5.984493448,5.48E-05,0.002669615,2.138709343
7892915,NA,0.04316612,11.58982533,0.303081935,0.766837014,0.87088141,-6.625551572
7892916,NA,0.151513868,8.008044646,2.367289519,0.034902591,0.127122244,-4.222257862
7892917,NA,-0.256373085,5.174716591,-1.225046876,0.243251471,0.440216547,-5.921479709
7892918,NA,0.006521449,8.190550228,0.039480441,0.969134006,0.985706652,-6.673386622
7892919,NA,0.112319457,11.59563719,0.70367305,0.494599443,0.677305271,-6.416100495
7892920,NA,-0.749720986,11.05960174,-4.642869716,0.000516597,0.009139822,-0.098365614
7892921,NA,-0.020818953,3.644885053,-0.096005834,0.925045518,0.960977181,-6.669316026
7892922,NA,0.014203203,5.952331695,0.041568481,0.967502557,0.985001387,-6.673296644
7892923,NA,0.305176478,3.387931135,2.026777635,0.064677436,0.189875205,-4.791371112
7892924,NA,-0.586359916,11.68719708,-4.327135821,0.000906896,0.012719852,-0.659506784
7892925,NA,-0.096277191,9.841977491,-1.217675588,0.245944516,0.443272669,-5.930013093
7892926,NA,-0.316550609,10.34586136,-1.759037365,0.103127113,0.256222579,-5.207608597
7892927,NA,0.117774143,5.530420704,0.616814516,0.548481753,0.719631056,-6.474984435
7892928,NA,-0.305679519,11.32131555,-2.254719767,0.042897554,0.145359319,-4.414504025
7892929,NA,-0.026240813,5.316579647,-0.123807306,0.903446176,0.948810829,-6.666069666
7892930,NA,-0.413757051,12.20628425,-2.887014305,0.01322244,0.068005497,-3.298140997
7892931,NA,-0.443244913,7.525530548,-4.38124342,0.000822812,0.012036979,-0.562559611
7892932,NA,-0.40310266,9.745544571,-2.976860257,0.011161349,0.060904531,-3.13426027
7892933,NA,-0.234932547,8.5609088,-1.095719208,0.293965043,0.494740694,-6.065207735
7892934,NA,-0.339187956,7.13918496,-3.285947795,0.006228581,0.041728989,-2.565951013
7892935,NA,0.028748488,11.4580049,0.246269163,0.809491282,0.895439726,-6.642044977
7892936,NA,-0.502448009,7.041131848,-2.972813019,0.011246919,0.061200958,-3.141659364
7892937,NA,-0.286960265,9.844183083,-1.830834213,0.091177296,0.236480015,-5.099196841
7892938,NA,-0.895815959,9.081793135,-3.797865765,0.002388545,0.022906716,-1.621680602
7892939,NA,0.292165972,11.39580577,3.368467215,0.005331952,0.037741924,-2.413584521
7892940,NA,-0.260846231,13.11299737,-2.365478351,0.035019142,0.127421304,-4.225378937
7892941,NA,0.237018983,13.00492324,2.816543734,0.015099359,0.074276233,-3.426059947
7892942,NA,0.045574744,6.658360427,0.392544987,0.701299822,0.829733155,-6.592788006
7892943,NA,0.05894458,2.993310479,1.273413272,0.226155859,0.420570323,-5.864499277
7892944,NA,0.324450582,11.68424481,3.270243818,0.006415731,0.042554697,-2.5949315
7892945,NA,-0.616920977,4.890567776,-2.018087489,0.065683478,0.191743932,-4.805364949
7892946,NA,-0.48425881,6.818555045,-2.609692261,0.022258282,0.095454187,-3.797468381
7892947,NA,0.082926358,12.52539765,0.540525531,0.598381125,0.757606613,-6.520678945
7892948,NA,-0.420590998,11.82181873,-2.803953397,0.01546138,0.075288411,-3.448848977
7892949,NA,-0.19950319,6.879941536,-0.847616462,0.412665595,0.608580314,-6.302968036
7892950,NA,-0.323338196,4.962642961,-1.393100818,0.18798766,0.373343193,-5.716374903
7892951,NA,0.271912204,9.197424387,2.714672288,0.018285677,0.08395728,-3.609816227
7892952,NA,-0.029922,7.654936625,-0.186670971,0.854928868,0.921307739,-6.655712228
7892953,NA,0.506551324,8.92351378,4.550272053,0.000608523,0.010105735,-0.261756432
7892954,NA,0.607396079,11.56397594,8.762438598,1.13E-06,0.000364468,5.945279437
7892955,NA,-0.420206806,11.21000431,-2.634918845,0.021232876,0.092586572,-3.752551663
7892956,NA,-0.332244174,12.50098085,-3.31678267,0.005876973,0.040124168,-2.509030618
7892957,NA,-0.397630108,7.046368756,-2.969843085,0.011310127,0.06140643,-3.147088005
7892958,NA,0.191588959,6.489386949,0.444129591,0.664577625,0.806311511,-6.570162393
7892959,NA,0.222675415,9.12948465,1.399451815,0.186120548,0.370972074,-5.708241878
7892960,NA,-0.049906506,10.70748926,-0.383965786,0.707487296,0.833794801,-6.596287375
7892961,NA,-0.210923943,10.06510028,-1.709563847,0.112157004,0.270395054,-5.280810913
7892962,NA,-1.298494466,6.333159354,-3.903876834,0.001963068,0.020313758,-1.427268134
7892963,NA,-0.568214556,6.203421173,-2.651736832,0.020575043,0.090584056,-3.722542733
7892964,NA,-0.479279884,5.952200627,-2.806311559,0.015392928,0.075088764,-3.444582193
7892965,NA,0.052611383,2.99768098,0.620181616,0.546333515,0.717689156,-6.472836754
7892966,NA,0.113280016,11.19803809,1.580542185,0.139066548,0.308617625,-5.465532951
7892967,NA,-0.138291871,11.1506049,-1.646165197,0.12474741,0.289054593,-5.372730678
7892968,NA,0.408803123,8.302249481,2.52074218,0.026273183,0.105868342,-3.954861126
7892969,NA,-0.226100932,12.60022869,-1.711130383,0.111860655,0.270043513,-5.278512455
7892970,NA,0.37057262,5.639492029,1.132228803,0.278894477,0.479565502,-6.0259402
7892971,NA,0.066708572,3.028411206,1.430917602,0.177096038,0.359866152,-5.667555029
7892972,NA,0.264567661,12.27906496,2.270892697,0.041650243,0.142573706,-4.38710999
7892973,NA,-0.529695041,6.911891312,-3.038909088,0.0099278,0.056391326,-3.020649147
7892974,NA,-0.818209222,6.126700906,-2.86617444,0.01375206,0.069898082,-3.336031355
7892975,NA,0.167569756,3.308202346,1.253005125,0.233248511,0.428424298,-5.88874996
7892976,NA,0.10802053,4.264678928,0.494189054,0.629785293,0.781094756,-6.545627351
7892977,NA,0.256381948,12.60980867,2.581482066,0.023462183,0.098464874,-3.847555846
7892978,NA,-0.3700351,8.273512689,-3.057145936,0.009591813,0.055077342,-2.987199991
7892979,NA,0.199228907,11.58629669,2.209321567,0.046590714,0.15315737,-4.49096872
7892980,NA,0.628779128,10.02041501,2.274121198,0.041405409,0.14201441,-4.381632063
7892981,NA,0.886438045,11.13111512,13.31978812,9.94E-09,2.55E-05,10.28560597
7892982,NA,1.265333556,7.628480896,3.489126469,0.004250136,0.032757945,-2.190701591
7892983,NA,0.584442139,11.89986806,5.331791713,0.000158294,0.004580213,1.082371921
7892984,NA,-0.704700361,7.601981797,-3.795492614,0.002399084,0.023000947,-1.626040029
7892985,NA,-0.240609196,7.09364817,-1.706065809,0.112821254,0.271411696,-5.285938657
7892986,NA,0.07278037,13.44030407,1.149416902,0.272007041,0.472359364,-6.007092681
7892987,NA,-0.194857791,12.94361434,-2.267643388,0.041898043,0.143055697,-4.392620073
7892988,NA,-0.174508808,3.665873482,-1.342472696,0.203432343,0.393110482,-5.780239397
7892989,NA,-0.205554834,7.995990523,-1.880945854,0.083592639,0.224072095,-5.022074923
7892990,NA,-0.444319852,8.303229469,-2.19329174,0.047965075,0.156047485,-4.517811193
7892991,NA,-0.454449398,10.49340461,-2.767443274,0.016560283,0.078686047,-3.514812855
7892992,NA,-0.091813633,13.18436707,-0.863873172,0.404009582,0.600932029,-6.289008526
7892993,NA,-0.101801987,11.92115425,-0.738562876,0.47387924,0.660661686,-6.390434168
7892994,NA,0.131448013,4.495411044,0.866399898,0.402675246,0.599797695,-6.286817758
7892995,NA,0.580049221,4.745280652,3.904023,0.001962539,0.020313758,-1.427000557
7892996,NA,-0.685571523,9.319637215,-5.225098485,0.000189312,0.005067131,0.903775483
7892997,NA,0.390738247,6.000146817,2.049265958,0.062139911,0.185168482,-4.755021045
7892998,NA,-0.576686551,9.258109462,-1.902783236,0.08047045,0.218431034,-4.988109012
7892999,NA,0.462781669,5.938847157,2.429321836,0.031127977,0.117847442,-4.11484903
7893000,NA,-0.181462517,7.549446605,-1.140377746,0.275612649,0.476053772,-6.0170331
7893001,NA,0.723807803,10.95769543,5.301265228,0.000166582,0.004732663,1.031439102
7893002,NA,0.057781291,12.97185523,0.898449536,0.386008505,0.584861903,-6.258540563
7893003,NA,-0.470860367,7.83167843,-4.469447779,0.000702651,0.011009964,-0.40519238
7893004,NA,-0.6852513,10.05600053,-4.60798078,0.000549408,0.009509848,-0.159807743
7893005,NA,-0.085982731,3.966314986,-0.321457208,0.753201848,0.862574787,-6.619497385
7893006,NA,-0.149043644,7.131267944,-0.69559935,0.499470879,0.681258473,-6.421876845
7893007,NA,-1.468061045,8.41776907,-3.623954798,0.003301861,0.027842938,-1.941832196
7893008,NA,0.047681768,6.111829468,0.292822378,0.77448582,0.875285316,-6.628779153
7893009,NA,0.625817136,4.642142794,2.14223721,0.052601263,0.165874064,-4.602734615
7893010,NA,-0.370953666,8.216538759,-2.399566144,0.032886864,0.122213606,-4.166493349
7893011,NA,-0.557483557,8.166743216,-3.93154469,0.001865397,0.019774638,-1.376643382
7893012,NA,0.726274388,11.22082489,7.296760378,7.77E-06,0.000994706,4.071189012
7893013,NA,-0.16058808,8.06383657,-1.647192303,0.124533929,0.28876088,-5.37125892
7893014,NA,-0.163112345,7.427466914,-0.71491203,0.487865934,0.671834773,-6.407957274
7893015,NA,-0.151311655,13.05168742,-1.184085667,0.258514395,0.457615833,-5.968384857
7893016,NA,-0.019157941,6.23715622,-0.099084957,0.922649912,0.959819886,-6.668996845
7893017,NA,-0.244505433,6.600499586,-1.399316778,0.186160086,0.370972074,-5.708415083
7893018,NA,-0.308361248,6.84074137,-2.482045643,0.028231506,0.110792025,-4.022814549
7893019,NA,-0.34399853,7.963074311,-1.925198379,0.077376593,0.213296499,-4.953024872
7893021,NA,-0.215765978,5.828103624,-1.737444974,0.106985366,0.262822173,-5.239711989
7893022,NA,-0.096417817,5.851218632,-0.42773424,0.676157139,0.814102486,-6.57764733
7893023,NA,0.160816564,11.78674938,1.812826845,0.094051211,0.241172365,-5.126622868
7893024,NA,-0.103681904,5.407818139,-0.554031956,0.58937945,0.750691131,-6.513005508
7893025,NA,0.201623154,8.742414313,1.231312875,0.240980595,0.43726339,-5.914194254
7893026,NA,0.132878735,7.644380552,2.126903622,0.054073848,0.168949698,-4.628065886
7893027,NA,0.259385261,7.859554805,1.138466297,0.276379779,0.476770153,-6.019127021
7893028,NA,-0.467977938,7.639474987,-1.909140939,0.079581648,0.216796481,-4.978180347
7893029,NA,0.175909935,11.76969111,2.729610432,0.017780093,0.082482449,-3.58296579
7893030,NA,-0.638731915,7.481550894,-3.429428963,0.004754355,0.035093271,-2.300974455
7893031,NA,0.248861317,10.29903997,1.050599278,0.313427508,0.514224968,-6.112269811
